"OBJECTID,N,9,0","SEG_NAME,C,100","SEG_CODE,N,9,0","ONS_FORM,C,5","ONS_COM,C,100","BAK_FORM,C,5","BAK_ELEV,N,15,11","BAK_EL_DQ,C,5","BAK_MAT1,C,5","BAK_MAT2,C,5","BAK_COM,C,100","SHO_FORM,C,5","BEA_FORM,C,5","SHO_MAT1,C,5","SHO_MAT2,C,5","SHO_COM,C,100","DEP_CLOS,N,13,11","ISO_2M,N,17,11","ISO_5M,N,17,11","ISO_10M,N,17,11","ISO_100M,N,19,11","OFF_MAT,C,5","ICE1,C,5","ICE2,N,14,11","ICE2_DQ,C,5","ICE_COM,C,100","RATE,N,15,11","RATE_INT,C,50","RATE_DQ,C,5","DYN_PROC,C,5","BULK_DEN,N,13,11","BULKD_DQ,C,5","OC,N,14,11","OC_DQ,C,5","SOC,N,15,11","SOC_DQ,C,5","SOURCES,C,100","COMMENTS,C,100","COM_DQ,C,100","CONTACT,C,50","MAPPERS,C,100","SEA_NAME,C,50","SEA_CODE,N,9,0","SEG_NO,N,9,0","OLD_NO,N,9,0","SEG_COM,C,100","SHAPE_LENG,N,19,11","SHAPE_AREA,N,19,11",SegLen
278,,410260,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,0.00000000000,,,0.00000000000,,l,,0.00000000000,l,0.00000000000,,0.00000000000,l,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,260,0,,1.17382887354,0.01439424696,2451.73597045915
279,Ayles Fiord Ice Shelf,410270,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,0.00000000000,,,0.00000000000,,l,,0.00000000000,l,0.00000000000,,0.00000000000,l,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,270,0,,2.66195904104,0.08406605626,17317.0528830802
280,Cape Egerton,410280,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,5.00000000000,l,,0.00000000000,,l,,0.00000000000,l,0.00000000000,,0.00000000000,l,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,280,0,,0.82128444022,0.01878863519,3656.24597604262
281,Milne Ice Shelf,410290,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,0.00000000000,,,0.00000000000,,l,,0.00000000000,l,0.00000000000,,0.00000000000,l,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,290,0,,2.48909977555,0.11244150447,22821.9663121848
282,Cape Evans,410300,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,0.00000000000,,,0.00000000000,,l,,0.00000000000,l,0.00000000000,,0.00000000000,l,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,300,0,,1.38760654903,0.03278516615,6992.00686838343
283,Petersen Bay,410310,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,0.00000000000,,,0.00000000000,,l,,0.00000000000,l,0.00000000000,,0.00000000000,l,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,310,0,,1.52446097020,0.05902636582,13968.8132943307
284,Hansen Point,410320,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,5.00000000000,l,,0.00000000000,,l,,0.00000000000,l,0.00000000000,,0.00000000000,l,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,320,0,,1.35024610277,0.03591194815,7191.40875479636
285,Yelverton Bay E,410330,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,0.00000000000,,,0.00000000000,,l,,0.00000000000,l,0.00000000000,,0.00000000000,l,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,330,0,,1.32276399161,0.03236517034,7236.73791220993
286,Yelverton Inlet,410340,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,5.00000000000,l,,0.00000000000,,l,,0.00000000000,l,0.00000000000,,0.00000000000,l,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,340,0,,2.41022870761,0.07633364520,14933.01754594
287,Mitchell Point,410350,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,5.00000000000,l,,0.00000000000,,l,,0.60000000000,l,0.00000000000,,6.00000000000,l,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,350,0,,1.35131058814,0.02712696827,9087.34877085695
288,Kulutingwak Fiord Ice Shelf,410360,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,0.00000000000,,,0.00000000000,,l,,0.00000000000,l,0.00000000000,,0.00000000000,l,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,360,0,,1.11010332467,0.02833013323,8325.09795155682
289,Yelverton Bay W,410370,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,5.00000000000,l,,0.00000000000,,l,,0.00000000000,l,0.00000000000,,0.00000000000,l,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,370,0,,1.14034719424,0.03279764584,7080.83040734666
290,Wootton Peninsula E,410380,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,5.00000000000,l,,0.00000000000,,l,,1.20000000000,l,0.00000000000,,12.00000000000,l,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,380,0,,3.20401748741,0.10206183974,25213.8468764073
291,Yelverton Bay Ice Shelf,410390,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,0.00000000000,,,0.00000000000,,l,,0.00000000000,l,0.00000000000,,0.00000000000,l,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,390,0,,1.62319656128,0.03998428186,10055.2146158022
292,Alert Point,410400,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,0.00000000000,,,0.00000000000,,l,,0.00000000000,l,0.00000000000,,0.00000000000,l,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,400,0,,2.99056319512,0.09733313177,20517.8202561476
293,Cape Alfred Ernest Ice Shelf,410410,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,0.00000000000,,,0.00000000000,,l,,0.00000000000,l,0.00000000000,,0.00000000000,l,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,410,0,,3.55136688180,0.20819662819,76193.3473936645
294,Cape Woods,410420,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,5.00000000000,l,,0.00000000000,,l,,1.20000000000,l,0.00000000000,,12.00000000000,l,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,420,0,,2.52084549576,0.07114759024,19030.2828578627
295,Phillips Inlet North,410430,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,5.00000000000,l,,0.00000000000,,l,,0.00000000000,l,0.00000000000,,0.00000000000,l,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,430,0,,3.46588132389,0.11395581195,25343.7581409885
296,Phillips Inlet East,410440,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,5.00000000000,l,,0.40000000000,,l,,0.30000000000,l,0.00000000000,,4.00000000000,l,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,440,0,,3.26680075738,0.09047775074,34809.3397165811
297,Phillips Inlet West,410450,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,5.00000000000,l,,0.00000000000,,l,,0.60000000000,l,0.00000000000,,6.00000000000,l,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,450,0,,1.61977839922,0.06024875839,19019.1910725875
298,Cape Armstrong,410460,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,5.00000000000,l,,0.00000000000,,l,,1.40000000000,l,0.00000000000,,15.00000000000,l,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,460,0,,1.72121937190,0.06074940641,24745.2464628164
299,Cape Armstrong Ice Shelf,410470,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,0.00000000000,,,0.00000000000,,l,,1.40000000000,l,0.00000000000,,15.00000000000,l,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,470,0,,1.82338896985,0.04706504101,11510.6850326065
300,Pechora gulf,500810,u,denudation plains,,20.00000000000,l,u,smg,,b,,u,sg,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,25.00000000000,l,,0.20000000000,,l,e,1.65000000000,l,0.45000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Dmitry Drozdov, Frits Steenhuisen, Stanislav Ogorodov, Hugues Lantuit",Barents Sea,50,810,1880,3 gl-mar.ter,1.04018373937,0.03348932443,29168.4233891124
301,Pechora gulf,500820,d,delta,,2.00000000000,l,u,sm,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,l,a,1.50000000000,l,0.55000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Dmitry Drozdov, Frits Steenhuisen, Stanislav Ogorodov, Hugues Lantuit",Barents Sea,50,820,1881,FP + L,1.59733194573,0.07447654509,61260.3589445867
302,Pechora gulf,500830,l,1 terrace,,4.00000000000,l,u,smg,,b,,u,sg,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,20.00000000000,l,,0.20000000000,,l,e,1.65000000000,l,0.45000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Dmitry Drozdov, Frits Steenhuisen, Stanislav Ogorodov, Hugues Lantuit",Barents Sea,50,830,1882,1 mar.ter,0.51428720343,0.01061183025,6602.50521625693
303,,500840,l,beach,,2.00000000000,l,u,s,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,l,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Dmitry Drozdov, Frits Steenhuisen, Stanislav Ogorodov, Hugues Lantuit",Barents Sea,50,840,1883,L + FP,0.82629563295,0.02424573412,25869.4018536417
304,,500850,l,1 terrace,,5.00000000000,l,u,smg,,b,,u,sg,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,20.00000000000,l,,0.80000000000,,l,e,1.65000000000,l,0.45000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Dmitry Drozdov, Frits Steenhuisen, Stanislav Ogorodov, Hugues Lantuit",Barents Sea,50,850,1884,1 mar.ter,0.69222076185,0.01927822934,12927.0595208982
305,,500860,l,laida,,2.00000000000,l,u,os,,t,,u,os,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,12.00000000000,m,,0.00000000000,,l,a,0.30000000000,h,20.00000000000,h,0.00000000000,,,,,Stanislav Ogorodov,"Dmitry Drozdov, Frits Steenhuisen, Stanislav Ogorodov, Hugues Lantuit",Barents Sea,50,860,1885,L,1.24767052195,0.04307970476,29687.6968533035
306,,500870,l,1 terrace,,4.00000000000,l,u,smg,,b,,u,sg,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,20.00000000000,l,,0.60000000000,,l,e,1.65000000000,l,0.45000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Dmitry Drozdov, Frits Steenhuisen, Stanislav Ogorodov, Hugues Lantuit",Barents Sea,50,870,1886,1 mar.ter,0.53131494194,0.01431185445,10022.5852661024
307,,500880,l,low terrace,,3.00000000000,l,u,s,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,30.00000000000,l,,0.00000000000,,l,s,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Dmitry Drozdov, Frits Steenhuisen, Stanislav Ogorodov, Hugues Lantuit",Barents Sea,50,880,1887,1 mar.ter,0.68388661638,0.01932260625,13181.1780665012
308,,500890,d,delta,,3.00000000000,l,u,s,,t,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,12.00000000000,l,,0.00000000000,,l,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Dmitry Drozdov, Frits Steenhuisen, Stanislav Ogorodov, Hugues Lantuit",Barents Sea,50,890,1888,FP,0.88348136177,0.02997663349,30389.869852233
309,Obskaya guba gulf,600750,l,,,7.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,25.00000000000,l,,0.00000000000,,,s,1.50000000000,l,0.55000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,750,3396,1 mar.ter,0.59307761155,0.01422353885,8432.71694044539
310,Obskaya guba gulf,600760,w,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,760,3395,L,0.82317940624,0.02902358609,17039.9675470415
311,Obskaya guba gulf,600770,l,,,7.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,40.00000000000,l,,0.10000000000,,l,e,1.50000000000,l,0.55000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,770,3394,1 mar.ter,0.88942644424,0.04538537856,26679.330542514
312,Obskaya guba gulf,600780,w,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,30.00000000000,h,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,780,3393,L,7.65819363677,0.42650074539,292518.623378217
313,"Obskaya guba gulf, New Port Bay",600790,u,,,20.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,h,,0.33000000000,,h,,1.30000000000,l,0.90000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,790,3310,2 mar.ter,1.83363760816,0.08657624358,80571.0311100419
314,Obskaya guba gulf,600800,w,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,h,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,800,3309,FP,13.44278235020,1.10042497520,1806083.69491263
315,Obskaya guba gulf,600810,u,,,40.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,-0.20000000000,,l,e,1.50000000000,l,0.70000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,810,3307,4 mar.ter,0.80452504372,0.02714277354,20093.7929265683
316,Obskaya guba gulf,600820,w,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,15.00000000000,m,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,820,3306,FP,1.82585942561,0.09343052728,168489.090764088
317,Obskaya guba gulf,600830,u,,,25.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,h,,0.20000000000,,l,e,1.50000000000,l,0.70000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,830,3305,3 mar.ter,2.90903814311,0.13415582304,123879.046226054
318,Imina Inlet,410480,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,5.00000000000,l,,0.00000000000,,l,,1.40000000000,l,0.00000000000,,15.00000000000,l,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,480,0,,2.85300372140,0.10016236882,36895.4116670859
319,Henson Bay,410490,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,5.00000000000,l,,0.00000000000,,l,,0.00000000000,l,0.00000000000,,11.00000000000,l,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,490,0,,2.96563695610,0.16260544316,109043.27035893
320,Henson Bay Ice Shelf,410500,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,0.00000000000,,,0.00000000000,,l,,0.00000000000,l,0.00000000000,,0.00000000000,,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,500,0,,3.41888012640,0.13307943664,70434.2641313885
321,Kleybolte Peninsula,410510,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,5.00000000000,l,,0.00000000000,,l,,0.00000000000,l,0.00000000000,,0.00000000000,l,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,510,0,,9.00994960020,0.47153180364,188116.292012639
322,Island off Cape Bourne,410520,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,5.00000000000,l,,0.00000000000,,l,,0.00000000000,l,0.00000000000,,0.00000000000,,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,520,0,,1.08976810180,0.03380981289,14880.0830746459
323,Krueger Island,410530,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,5.00000000000,l,,0.00000000000,,l,,0.00000000000,l,0.00000000000,,0.00000000000,,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,530,0,,1.90229432939,0.10404301797,41333.9713188716
324,Audhild Bay,410540,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,5.00000000000,l,,0.00000000000,,l,,0.00000000000,l,0.00000000000,,11.00000000000,l,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,540,0,,2.00691387212,0.09264357879,0.019999654664102
325,Audhild Bay,410550,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,5.00000000000,l,,0.00000000000,,l,,0.00000000000,l,0.00000000000,,11.00000000000,l,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,550,0,,2.80646677648,0.09416374273,22978.3516648933
326,Nansen Sound West,411010,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,15.00000000000,l,,0.00000000000,,l,,0.30000000000,l,0.00000000000,,4.00000000000,l,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,1010,0,,1.21638815992,0.03424401699,8206.18934302996
327,,411020,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,5.00000000000,l,,0.00000000000,,l,,0.30000000000,l,0.00000000000,,4.00000000000,l,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,1020,0,,2.61425517111,0.10381290176,24471.5253259873
328,Cape Thomas Hubbard,411030,,,,0.00000000000,,l,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,5.00000000000,l,,0.00000000000,,l,,0.90000000000,l,0.00000000000,,11.00000000000,l,"map interpretation; Ground Ice : IPA pf map; Carbon : Canada SOC db, 1",,,N. Couture,"N. Couture, H. Lantuit",Greenland Sea and Canadian Archipelago,41,1030,0,,3.08213993803,0.14943603032,51127.48356241
